Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2014;59,00;64,78333333;176,966666700;1,60
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2015;55,00;64,78333333;176,966666700;0,98
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2016;60,00;64,78333333;176,966666700;0,98
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2017;55,00;64,78333333;176,966666700;0,96
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;1997;97,00;78,05000000;13,616666670;0,39
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;1998;109,00;78,05000000;13,616666670;0,50
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;1999;99,00;78,05000000;13,616666670;0,49
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2000;104,00;78,05000000;13,616666670;0,40
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2001;95,00;78,05000000;13,616666670;0,54
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2002;96,00;78,05000000;13,616666670;0,54
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2004;93,00;78,05000000;13,616666670;0,50
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2008;89,00;78,05000000;13,616666670;0,70
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2009;89,00;78,05000000;13,616666670;0,73
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2010;89,00;78,05000000;13,616666670;0,73
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2011;91,00;78,05000000;13,616666670;0,86
CALM;S2;"Abisko area; Sweden";100/T;1997;65,00;68,83270620;18,826106000;0,90
CALM;S2;"Abisko area; Sweden";100/T;1998;72,00;68,83270620;18,826106000;0,80
CALM;S2;"Abisko area; Sweden";100/T;1999;62,00;68,83270620;18,826106000;0,65
CALM;S2;"Abisko area; Sweden";100/T;2000;73,00;68,83270620;18,826106000;0,90
CALM;S2;"Abisko area; Sweden";100/T;2001;75,00;68,83270620;18,826106000;0,80
CALM;S2;"Abisko area; Sweden";100/T;2002;81,00;68,83270620;18,826106000;1,05
CALM;S2;"Abisko area; Sweden";100/T;2003;77,00;68,83270620;18,826106000;0,75
CALM;S2;"Abisko area; Sweden";100/T;2004;75,00;68,83270620;18,826106000;0,85
CALM;S2;"Abisko area; Sweden";100/T;2005;67,00;68,83270620;18,826106000;1,05
CALM;S2;"Abisko area; Sweden";100/T;2006;72,00;68,83270620;18,826106000;1,00
CALM;S2;"Abisko area; Sweden";100/T;2007;73,00;68,83270620;18,826106000;0,85
CALM;S2;"Abisko area; Sweden";100/T;2008;71,00;68,83270620;18,826106000;0,80
CALM;S2;"Abisko area; Sweden";100/T;2009;69,00;68,83270620;18,826106000;0,90
CALM;S2;"Abisko area; Sweden";100/T;2010;69,00;68,83270620;18,826106000;0,70
CALM;S2;"Abisko area; Sweden";100/T;2011;69,00;68,83270620;18,826106000;1,05
CALM;S2;"Abisko area; Sweden";100/T;2012;67,00;68,83270620;18,826106000;0,75
CALM;S2;"Abisko area; Sweden";100/T;2013;74,00;68,83270620;18,826106000;1,00
CALM;S2;"Abisko area; Sweden";100/T;2014;84,00;68,83270620;18,826106000;1,15
CALM;S2;"Abisko area; Sweden";100/T;2015;88,00;68,83270620;18,826106000;1,10
CALM;S2;"Abisko area; Sweden";100/T;2016;91,00;68,83270620;18,826106000;1,30
CALM;U10;Lupine Hill;100;1997;40,00;69,12883000;-148,592800000;0,57
CALM;U10;Lupine Hill;100;1999;48,00;69,12883000;-148,592800000;0,61
CALM;U10;Lupine Hill;100;2000;41,00;69,12883000;-148,592800000;0,47
CALM;U10;Lupine Hill;100;2001;41,00;69,12883000;-148,592800000;0,49
CALM;U10;Lupine Hill;100;2002;41,00;69,12883000;-148,592800000;0,43
CALM;U10;Lupine Hill;100;2003;46,00;69,12883000;-148,592800000;0,43
CALM;U10;Lupine Hill;100;2004;42,00;69,12883000;-148,592800000;0,63
CALM;U10;Lupine Hill;100;2005;41,00;69,12883000;-148,592800000;0,51
CALM;U10;Lupine Hill;100;2006;46,00;69,12883000;-148,592800000;0,50
CALM;U10;Lupine Hill;100;2007;36,00;69,12883000;-148,592800000;0,66
CALM;U10;Lupine Hill;100;2008;48,00;69,12883000;-148,592800000;0,47
CALM;U10;Lupine Hill;100;2009;51,00;69,12883000;-148,592800000;0,53
CALM;U10;Lupine Hill;100;2010;54,00;69,12883000;-148,592800000;0,63
CALM;U10;Lupine Hill;100;2011;57,00;69,12883000;-148,592800000;0,63
CALM;U10;Lupine Hill;100;2012;49,00;69,12883000;-148,592800000;0,64
CALM;U10;Lupine Hill;100;2013;54,00;69,12883000;-148,592800000;0,60
CALM;U10;Lupine Hill;100;2014;51,00;69,12883000;-148,592800000;0,60
CALM;U10;Lupine Hill;100;2015;50,00;69,12883000;-148,592800000;0,67
CALM;U10;Lupine Hill;100;2016;49,00;69,12883000;-148,592800000;0,67
CALM;U10;Lupine Hill;100;2017;52,00;69,12883000;-148,592800000;0,66
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;1997;50,00;68,50000000;-149,500000000;0,50
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;1998;56,00;68,50000000;-149,500000000;0,54
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;1999;50,00;68,50000000;-149,500000000;0,54
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2000;44,00;68,50000000;-149,500000000;0,40
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2001;46,00;68,50000000;-149,500000000;0,43
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2002;39,00;68,50000000;-149,500000000;0,36
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2003;47,00;68,50000000;-149,500000000;0,40
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2004;48,00;68,50000000;-149,500000000;0,60
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2005;55,00;68,50000000;-149,500000000;0,56
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2006;48,00;68,50000000;-149,500000000;0,41
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2007;47,00;68,50000000;-149,500000000;0,60
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2008;52,00;68,50000000;-149,500000000;0,41
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2009;58,00;68,50000000;-149,500000000;0,49
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2010;63,00;68,50000000;-149,500000000;0,61
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2011;59,00;68,50000000;-149,500000000;0,56
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2012;55,00;68,50000000;-149,500000000;0,56
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2013;55,00;68,50000000;-149,500000000;0,54
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2014;50,00;68,50000000;-149,500000000;0,51
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2015;59,00;68,50000000;-149,500000000;0,57
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2016;64,00;68,50000000;-149,500000000;0,59
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2017;60,00;68,50000000;-149,500000000;0,60
CALM;U11 B;Imnavait Creek WET;100;1997;56,00;68,61100000;-149,314500000;0,51
CALM;U11 B;Imnavait Creek WET;100;1998;54,00;68,61100000;-149,314500000;0,57
CALM;U11 B;Imnavait Creek WET;100;1999;53,00;68,61100000;-149,314500000;0,54
CALM;U11 B;Imnavait Creek WET;100;2000;45,00;68,61100000;-149,314500000;0,40
CALM;U11 B;Imnavait Creek WET;100;2001;49,00;68,61100000;-149,314500000;0,41
CALM;U11 B;Imnavait Creek WET;100;2002;39,00;68,61100000;-149,314500000;0,34
CALM;U11 B;Imnavait Creek WET;100;2003;46,00;68,61100000;-149,314500000;0,36
CALM;U11 B;Imnavait Creek WET;100;2004;51,00;68,61100000;-149,314500000;0,60
CALM;U11 B;Imnavait Creek WET;100;2005;44,00;68,61100000;-149,314500000;0,54
CALM;U11 B;Imnavait Creek WET;100;2006;49,00;68,61100000;-149,314500000;0,41
CALM;U11 B;Imnavait Creek WET;100;2007;45,00;68,61100000;-149,314500000;0,60
CALM;U11 B;Imnavait Creek WET;100;2008;54,00;68,61100000;-149,314500000;0,41
CALM;U11 B;Imnavait Creek WET;100;2009;58,00;68,61100000;-149,314500000;0,46
CALM;U11 B;Imnavait Creek WET;100;2010;64,00;68,61100000;-149,314500000;0,57
CALM;U11 B;Imnavait Creek WET;100;2011;56,00;68,61100000;-149,314500000;0,57
CALM;U11 B;Imnavait Creek WET;100;2012;51,00;68,61100000;-149,314500000;0,57
CALM;U11 B;Imnavait Creek WET;100;2013;60,00;68,61100000;-149,314500000;0,54
CALM;U11 B;Imnavait Creek WET;100;2014;55,00;68,61100000;-149,314500000;0,53
CALM;U11 B;Imnavait Creek WET;100;2015;55,00;68,61100000;-149,314500000;0,56
CALM;U11 B;Imnavait Creek WET;100;2016;63,00;68,61100000;-149,314500000;0,57
CALM;U11 B;Imnavait Creek WET;100;2017;57,00;68,61100000;-149,314500000;0,63
CALM;U11 C;Imnavait Creek MAT;100;1997;47,00;68,61100000;-149,309330000;0,51
CALM;U11 C;Imnavait Creek MAT;100;1998;46,00;68,61100000;-149,309330000;0,57
CALM;U11 C;Imnavait Creek MAT;100;1999;47,00;68,61100000;-149,309330000;0,54
CALM;U11 C;Imnavait Creek MAT;100;2000;37,00;68,61100000;-149,309330000;0,40
CALM;U11 C;Imnavait Creek MAT;100;2001;43,00;68,61100000;-149,309330000;0,41
CALM;U11 C;Imnavait Creek MAT;100;2002;30,00;68,61100000;-149,309330000;0,34
CALM;U11 C;Imnavait Creek MAT;100;2003;40,00;68,61100000;-149,309330000;0,36
CALM;U11 C;Imnavait Creek MAT;100;2004;42,00;68,61100000;-149,309330000;0,60
CALM;U11 C;Imnavait Creek MAT;100;2005;39,00;68,61100000;-149,309330000;0,54
CALM;U11 C;Imnavait Creek MAT;100;2006;38,00;68,61100000;-149,309330000;0,41
CALM;U11 C;Imnavait Creek MAT;100;2007;41,00;68,61100000;-149,309330000;0,60
CALM;U11 C;Imnavait Creek MAT;100;2008;45,00;68,61100000;-149,309330000;0,41
CALM;U11 C;Imnavait Creek MAT;100;2009;47,00;68,61100000;-149,309330000;0,46
CALM;U11 C;Imnavait Creek MAT;100;2010;55,00;68,61100000;-149,309330000;0,57
CALM;U11 C;Imnavait Creek MAT;100;2011;47,00;68,61100000;-149,309330000;0,57
CALM;U11 C;Imnavait Creek MAT;100;2012;50,00;68,61100000;-149,309330000;0,57
CALM;U11 C;Imnavait Creek MAT;100;2013;53,00;68,61100000;-149,309330000;0,54
CALM;U11 C;Imnavait Creek MAT;100;2014;46,00;68,61100000;-149,309330000;0,53
CALM;U11 C;Imnavait Creek MAT;100;2015;54,00;68,61100000;-149,309330000;0,56
CALM;U11 C;Imnavait Creek MAT;100;2016;49,00;68,61100000;-149,309330000;0,57
CALM;U11 C;Imnavait Creek MAT;100;2017;53,00;68,61100000;-149,309330000;0,63
CALM;U12 A;Toolik 1 km grid;1000/T;1997;49,00;68,61666667;-149,600000000;0,53
CALM;U12 A;Toolik 1 km grid;1000/T;1998;54,00;68,61666667;-149,600000000;0,63
CALM;U12 A;Toolik 1 km grid;1000/T;1999;48,00;68,61666667;-149,600000000;0,59
CALM;U12 A;Toolik 1 km grid;1000/T;2000;44,00;68,61666667;-149,600000000;0,41
CALM;U12 A;Toolik 1 km grid;1000/T;2001;46,00;68,61666667;-149,600000000;0,44
CALM;U12 A;Toolik 1 km grid;1000/T;2002;37,00;68,61666667;-149,600000000;0,39
CALM;U12 A;Toolik 1 km grid;1000/T;2003;41,00;68,61666667;-149,600000000;0,40
CALM;U12 A;Toolik 1 km grid;1000/T;2004;40,00;68,61666667;-149,600000000;0,63
CALM;U12 A;Toolik 1 km grid;1000/T;2005;51,00;68,61666667;-149,600000000;0,57
CALM;U12 A;Toolik 1 km grid;1000/T;2006;48,00;68,61666667;-149,600000000;0,44
CALM;U12 A;Toolik 1 km grid;1000/T;2007;51,00;68,61666667;-149,600000000;0,64
CALM;U12 A;Toolik 1 km grid;1000/T;2008;50,00;68,61666667;-149,600000000;0,44
CALM;U12 A;Toolik 1 km grid;1000/T;2009;55,00;68,61666667;-149,600000000;0,50
CALM;U12 A;Toolik 1 km grid;1000/T;2010;61,00;68,61666667;-149,600000000;0,63
CALM;U12 A;Toolik 1 km grid;1000/T;2011;55,00;68,61666667;-149,600000000;0,59
CALM;U12 A;Toolik 1 km grid;1000/T;2012;50,00;68,61666667;-149,600000000;0,61
CALM;U12 A;Toolik 1 km grid;1000/T;2013;51,00;68,61666667;-149,600000000;0,57
CALM;U12 A;Toolik 1 km grid;1000/T;2014;50,00;68,61666667;-149,600000000;0,54
CALM;U12 A;Toolik 1 km grid;1000/T;2015;51,00;68,61666667;-149,600000000;0,63
CALM;U12 A;Toolik 1 km grid;1000/T;2016;53,00;68,61666667;-149,600000000;0,61
CALM;U12 A;Toolik 1 km grid;1000/T;2017;56,00;68,61666667;-149,600000000;0,67
CALM;U12 B;Toolik MAT;100;1997;45,00;68,62400000;-149,618170000;0,53
CALM;U12 B;Toolik MAT;100;1998;51,00;68,62400000;-149,618170000;0,63
CALM;U12 B;Toolik MAT;100;1999;52,00;68,62400000;-149,618170000;0,59
CALM;U12 B;Toolik MAT;100;2000;41,00;68,62400000;-149,618170000;0,41
CALM;U12 B;Toolik MAT;100;2001;45,00;68,62400000;-149,618170000;0,44
CALM;U12 B;Toolik MAT;100;2002;33,00;68,62400000;-149,618170000;0,39
CALM;U12 B;Toolik MAT;100;2003;37,00;68,62400000;-149,618170000;0,40
CALM;U12 B;Toolik MAT;100;2004;45,00;68,62400000;-149,618170000;0,63
CALM;U12 B;Toolik MAT;100;2005;44,00;68,62400000;-149,618170000;0,57
CALM;U12 B;Toolik MAT;100;2006;41,00;68,62400000;-149,618170000;0,44
CALM;U12 B;Toolik MAT;100;2007;38,00;68,62400000;-149,618170000;0,64
CALM;U12 B;Toolik MAT;100;2008;44,00;68,62400000;-149,618170000;0,44
CALM;U12 B;Toolik MAT;100;2009;47,00;68,62400000;-149,618170000;0,50
CALM;U12 B;Toolik MAT;100;2010;53,00;68,62400000;-149,618170000;0,63
CALM;U12 B;Toolik MAT;100;2011;47,00;68,62400000;-149,618170000;0,59
CALM;U12 B;Toolik MAT;100;2012;48,00;68,62400000;-149,618170000;0,61
CALM;U12 B;Toolik MAT;100;2013;51,00;68,62400000;-149,618170000;0,57
CALM;U12 B;Toolik MAT;100;2014;45,00;68,62400000;-149,618170000;0,54
CALM;U12 B;Toolik MAT;100;2015;50,00;68,62400000;-149,618170000;0,63
CALM;U12 B;Toolik MAT;100;2016;45,00;68,62400000;-149,618170000;0,61
CALM;U12 B;Toolik MAT;100;2017;50,00;68,62400000;-149,618170000;0,67
CALM;U13;Toolik LTER;P/T;1997;46,00;68,61666667;-149,600000000;0,53
CALM;U13;Toolik LTER;P/T;1998;44,00;68,61666667;-149,600000000;0,63
CALM;U13;Toolik LTER;P/T;1999;45,00;68,61666667;-149,600000000;0,59
CALM;U13;Toolik LTER;P/T;2000;38,00;68,61666667;-149,600000000;0,41
CALM;U13;Toolik LTER;P/T;2001;32,00;68,61666667;-149,600000000;0,44
CALM;U13;Toolik LTER;P/T;2002;33,00;68,61666667;-149,600000000;0,39
CALM;U13;Toolik LTER;P/T;2003;40,00;68,61666667;-149,600000000;0,40
CALM;U13;Toolik LTER;P/T;2004;40,00;68,61666667;-149,600000000;0,63
CALM;U13;Toolik LTER;P/T;2005;37,00;68,61666667;-149,600000000;0,57
CALM;U13;Toolik LTER;P/T;2006;39,00;68,61666667;-149,600000000;0,44
CALM;U13;Toolik LTER;P/T;2007;41,00;68,61666667;-149,600000000;0,64
CALM;U13;Toolik LTER;P/T;2008;35,00;68,61666667;-149,600000000;0,44
CALM;U13;Toolik LTER;P/T;2009;51,00;68,61666667;-149,600000000;0,50
CALM;U13;Toolik LTER;P/T;2010;45,00;68,61666667;-149,600000000;0,63
CALM;U13;Toolik LTER;P/T;2011;43,00;68,61666667;-149,600000000;0,59
CALM;U13;Toolik LTER;P/T;2012;38,00;68,61666667;-149,600000000;0,61
CALM;U14;Galbraith Lake;100/T/B75;1997;59,00;68,48333333;-149,500000000;0,50
CALM;U14;Galbraith Lake;100/T/B75;1998;60,00;68,48333333;-149,500000000;0,54
CALM;U14;Galbraith Lake;100/T/B75;1999;56,00;68,48333333;-149,500000000;0,53
CALM;U14;Galbraith Lake;100/T/B75;2001;46,00;68,48333333;-149,500000000;0,41
CALM;U14;Galbraith Lake;100/T/B75;2002;39,00;68,48333333;-149,500000000;0,36
CALM;U14;Galbraith Lake;100/T/B75;2003;47,00;68,48333333;-149,500000000;0,37
CALM;U14;Galbraith Lake;100/T/B75;2005;44,00;68,48333333;-149,500000000;0,53
CALM;U14;Galbraith Lake;100/T/B75;2006;48,00;68,48333333;-149,500000000;0,41
CALM;U14;Galbraith Lake;100/T/B75;2007;54,00;68,48333333;-149,500000000;0,60
CALM;U14;Galbraith Lake;100/T/B75;2008;53,00;68,48333333;-149,500000000;0,41
CALM;U14;Galbraith Lake;100/T/B75;2009;59,00;68,48333333;-149,500000000;0,46
CALM;U14;Galbraith Lake;100/T/B75;2010;59,00;68,48333333;-149,500000000;0,59
CALM;U14;Galbraith Lake;100/T/B75;2011;50,00;68,48333333;-149,500000000;0,54
CALM;U14;Galbraith Lake;100/T/B75;2012;56,00;68,48333333;-149,500000000;0,56
CALM;U14;Galbraith Lake;100/T/B75;2013;57,00;68,48333333;-149,500000000;0,51
CALM;U14;Galbraith Lake;100/T/B75;2014;55,00;68,48333333;-149,500000000;0,51
CALM;U14;Galbraith Lake;100/T/B75;2015;57,00;68,48333333;-149,500000000;0,53
CALM;U14;Galbraith Lake;100/T/B75;2016;57,00;68,48333333;-149,500000000;0,56
CALM;U14;Galbraith Lake;100/T/B75;2017;55,00;68,48333333;-149,500000000;0,59
CALM;U15;Chandalar Shelf;30/T/B61;1998;35,00;68,06666667;-149,583333300;0,51
CALM;U15;Chandalar Shelf;30/T/B61;1999;36,00;68,06666667;-149,583333300;0,53
CALM;U15;Chandalar Shelf;30/T/B61;2000;32,00;68,06666667;-149,583333300;0,39
CALM;U15;Chandalar Shelf;30/T/B61;2001;32,00;68,06666667;-149,583333300;0,41
CALM;U15;Chandalar Shelf;30/T/B61;2002;24,00;68,06666667;-149,583333300;0,41
CALM;U15;Chandalar Shelf;30/T/B61;2003;30,00;68,06666667;-149,583333300;0,41
CALM;U15;Chandalar Shelf;30/T/B61;2004;39,00;68,06666667;-149,583333300;0,61
CALM;U15;Chandalar Shelf;30/T/B61;2005;38,00;68,06666667;-149,583333300;0,61
CALM;U15;Chandalar Shelf;30/T/B61;2006;35,00;68,06666667;-149,583333300;0,46
CALM;U15;Chandalar Shelf;30/T/B61;2007;42,00;68,06666667;-149,583333300;0,64
CALM;U15;Chandalar Shelf;30/T/B61;2008;36,00;68,06666667;-149,583333300;0,50
CALM;U15;Chandalar Shelf;30/T/B61;2009;38,00;68,06666667;-149,583333300;0,50
CALM;U15;Chandalar Shelf;30/T/B61;2010;43,00;68,06666667;-149,583333300;0,60
CALM;U15;Chandalar Shelf;30/T/B61;2011;41,00;68,06666667;-149,583333300;0,53
CALM;U15;Chandalar Shelf;30/T/B61;2012;44,00;68,06666667;-149,583333300;0,50
CALM;U15;Chandalar Shelf;30/T/B61;2013;37,00;68,06666667;-149,583333300;0,54
CALM;U15;Chandalar Shelf;30/T/B61;2014;36,00;68,06666667;-149,583333300;0,50
CALM;U15;Chandalar Shelf;30/T/B61;2015;38,00;68,06666667;-149,583333300;0,57
CALM;U15;Chandalar Shelf;30/T/B61;2016;41,00;68,06666667;-149,583333300;0,59
CALM;U15;Chandalar Shelf;30/T/B61;2017;42,00;68,06666667;-149,583333300;0,57
CALM;U16;Old Man;100/T/B63;1997;37,00;66,45000000;-150,616666700;0,85
CALM;U16;Old Man;100/T/B63;1998;44,00;66,45000000;-150,616666700;0,80
CALM;U16;Old Man;100/T/B63;1999;39,00;66,45000000;-150,616666700;0,82
CALM;U16;Old Man;100/T/B63;2000;35,00;66,45000000;-150,616666700;0,79
CALM;U16;Old Man;100/T/B63;2003;39,00;66,45000000;-150,616666700;0,75
CALM;U16;Old Man;100/T/B63;2004;43,00;66,45000000;-150,616666700;0,87
CALM;U16;Old Man;100/T/B63;2005;41,00;66,45000000;-150,616666700;0,98
CALM;U16;Old Man;100/T/B63;2006;42,00;66,45000000;-150,616666700;0,82
CALM;U16;Old Man;100/T/B63;2007;43,00;66,45000000;-150,616666700;0,90
CALM;U16;Old Man;100/T/B63;2008;38,00;66,45000000;-150,616666700;0,78
CALM;U16;Old Man;100/T/B63;2009;38,00;66,45000000;-150,616666700;0,80
CALM;U16;Old Man;100/T/B63;2010;46,00;66,45000000;-150,616666700;0,85
CALM;U16;Old Man;100/T/B63;2011;43,00;66,45000000;-150,616666700;0,85
CALM;U16;Old Man;100/T/B63;2012;42,00;66,45000000;-150,616666700;0,88
CALM;U16;Old Man;100/T/B63;2013;36,00;66,45000000;-150,616666700;0,78
CALM;U16;Old Man;100/T/B63;2014;43,00;66,45000000;-150,616666700;0,88
CALM;U16;Old Man;100/T/B63;2015;39,00;66,45000000;-150,616666700;0,90
CALM;U16;Old Man;100/T/B63;2016;43,00;66,45000000;-150,616666700;1,00
CALM;U16;Old Man;100/T/B63;2017;43,00;66,45000000;-150,616666700;0,97
CALM;U17;Wickersham;TT/P;1997;40,00;65,26666667;-148,050000000;1,18
CALM;U17;Wickersham;TT/P;1998;43,00;65,26666667;-148,050000000;1,38
CALM;U17;Wickersham;TT/P;1999;39,00;65,26666667;-148,050000000;1,10
CALM;U17;Wickersham;TT/P;2000;49,00;65,26666667;-148,050000000;1,08
CALM;U17;Wickersham;TT/P;2001;46,00;65,26666667;-148,050000000;1,36
CALM;U17;Wickersham;TT/P;2002;46,00;65,26666667;-148,050000000;0,98
CALM;U17;Wickersham;TT/P;2003;52,00;65,26666667;-148,050000000;1,04
CALM;U17;Wickersham;TT/P;2004;38,00;65,26666667;-148,050000000;1,30
CALM;U17;Wickersham;TT/P;2005;41,00;65,26666667;-148,050000000;1,50
CALM;U17;Wickersham;TT/P;2006;52,00;65,26666667;-148,050000000;1,42
CALM;U17;Wickersham;TT/P;2007;53,00;65,26666667;-148,050000000;1,14
CALM;U17;Wickersham;TT/P;2008;54,00;65,26666667;-148,050000000;0,94
CALM;U17;Wickersham;TT/P;2009;53,00;65,26666667;-148,050000000;1,08
CALM;U17;Wickersham;TT/P;2010;48,00;65,26666667;-148,050000000;1,08
CALM;U17;Wickersham;TT/P;2011;48,00;65,26666667;-148,050000000;1,22
CALM;U17;Wickersham;TT/P;2012;49,00;65,26666667;-148,050000000;1,38
CALM;U17;Wickersham;TT/P;2013;52,00;65,26666667;-148,050000000;1,36
CALM;U17;Wickersham;TT/P;2014;54,00;65,26666667;-148,050000000;1,50
CALM;U17;Wickersham;TT/P;2015;56,00;65,26666667;-148,050000000;1,54
CALM;U17;Wickersham;TT/P;2016;61,00;65,26666667;-148,050000000;1,72
CALM;U17;Wickersham;TT/P;2017;55,00;65,26666667;-148,050000000;1,70
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;1997;50,00;64,75000000;-148,000000000;1,60
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;1998;51,00;64,75000000;-148,000000000;2,35
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;1999;40,00;64,75000000;-148,000000000;1,45
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2000;59,00;64,75000000;-148,000000000;2,12
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2001;59,00;64,75000000;-148,000000000;2,20
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2002;56,00;64,75000000;-148,000000000;1,35
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2003;56,00;64,75000000;-148,000000000;1,90
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2004;55,00;64,75000000;-148,000000000;2,08
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2005;63,00;64,75000000;-148,000000000;1,80
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2006;59,00;64,75000000;-148,000000000;2,07
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2007;67,00;64,75000000;-148,000000000;1,58
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2008;58,00;64,75000000;-148,000000000;1,35
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2009;55,00;64,75000000;-148,000000000;1,92
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2010;59,00;64,75000000;-148,000000000;1,82
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2011;98,00;64,75000000;-148,000000000;2,52
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2012;121,00;64,75000000;-148,000000000;2,38
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2013;131,00;64,75000000;-148,000000000;2,18
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2014;168,00;64,75000000;-148,000000000;1,77
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2015;178,00;64,75000000;-148,000000000;1,77
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2016;192,00;64,75000000;-148,000000000;1,93
CALM;U18;Bonanza Creek LTER;TT/P/T/B44;2017;220,00;64,75000000;-148,000000000;1,90
CALM;U19;Pearl Creek;TT/P;1997;61,00;64,90000000;-147,800000000;1,27
CALM;U19;Pearl Creek;TT/P;1998;65,00;64,90000000;-147,800000000;1,53
CALM;U19;Pearl Creek;TT/P;1999;55,00;64,90000000;-147,800000000;1,03
CALM;U19;Pearl Creek;TT/P;2000;58,00;64,90000000;-147,800000000;1,20
CALM;U19;Pearl Creek;TT/P;2001;59,00;64,90000000;-147,800000000;1,50
CALM;U19;Pearl Creek;TT/P;2002;61,00;64,90000000;-147,800000000;0,93
CALM;U19;Pearl Creek;TT/P;2003;61,00;64,90000000;-147,800000000;0,97
CALM;U19;Pearl Creek;TT/P;2004;61,00;64,90000000;-147,800000000;1,53
CALM;U19;Pearl Creek;TT/P;2005;70,00;64,90000000;-147,800000000;1,80
CALM;U19;Pearl Creek;TT/P;2006;67,00;64,90000000;-147,800000000;1,43
CALM;U19;Pearl Creek;TT/P;2007;80,00;64,90000000;-147,800000000;1,07
CALM;U19;Pearl Creek;TT/P;2008;79,00;64,90000000;-147,800000000;0,97
CALM;U19;Pearl Creek;TT/P;2009;77,00;64,90000000;-147,800000000;1,03
CALM;U19;Pearl Creek;TT/P;2010;78,00;64,90000000;-147,800000000;1,07
CALM;U19;Pearl Creek;TT/P;2011;77,00;64,90000000;-147,800000000;1,37
CALM;U19;Pearl Creek;TT/P;2012;76,00;64,90000000;-147,800000000;1,67
CALM;U19;Pearl Creek;TT/P;2013;77,00;64,90000000;-147,800000000;1,50
CALM;U19;Pearl Creek;TT/P;2014;90,00;64,90000000;-147,800000000;1,80
CALM;U19;Pearl Creek;TT/P;2015;101,00;64,90000000;-147,800000000;1,73
CALM;U19;Pearl Creek;TT/P;2016;143,00;64,90000000;-147,800000000;2,00
