Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci;;;;;;;
CALM;U37;Piksiksak;T/B/;2006;50;70,03333333;-157,0833333;0,44;;;;;;;
CALM;U37;Piksiksak;T/B/;2007;55;70,03333333;-157,0833333;0,59;;;;;;;
CALM;U37;Piksiksak;T/B/;2008;53;70,03333333;-157,0833333;0,47;;;;;;;
CALM;U37;Piksiksak;T/B/;2009;55;70,03333333;-157,0833333;0,53;;;;;;;
CALM;U37;Piksiksak;T/B/;2010;55;70,03333333;-157,0833333;0,53;;;;;;;
CALM;U37;Piksiksak;T/B/;2011;54;70,03333333;-157,0833333;0,53;;;;;;;
CALM;U37;Piksiksak;T/B/;2012;49;70,03333333;-157,0833333;0,57;;;;;;;
CALM;U37;Piksiksak;T/B/;2013;53;70,03333333;-157,0833333;0,5;;;;;;;
CALM;U37;Piksiksak;T/B/;2014;46;70,03333333;-157,0833333;0,47;;;;;;;
CALM;U37;Piksiksak;T/B/;2015;45;70,03333333;-157,0833333;0,53;;;;;;;
CALM;U37;Piksiksak;T/B/;2016;45;70,03333333;-157,0833333;0,54;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2004;24;70,572827;-152,954723;0,2;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2005;27;70,572827;-152,954723;0,11;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2006;32;70,572827;-152,954723;0,17;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2007;31;70,572827;-152,954723;0,2;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2008;34;70,572827;-152,954723;0,19;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2009;33;70,572827;-152,954723;0,2;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2010;36;70,572827;-152,954723;0,2;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2011;34;70,572827;-152,954723;0,2;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2012;38;70,572827;-152,954723;0,3;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2013;35;70,572827;-152,954723;0,2;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2014;25;70,572827;-152,954723;0,19;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2015;29;70,572827;-152,954723;0,2;;;;;;;
CALM;U38;East Teshekpuk;T/B/;2016;31;70,572827;-152,954723;0,2;;;;;;;
CALM;U3;Atkasuk;1000/T;1997;45;70,45;-157,4;0,39;;;;;;;
CALM;U3;Atkasuk;1000/T;1998;51;70,45;-157,4;0,5;;;;;;;
CALM;U3;Atkasuk;1000/T;1999;49;70,45;-157,4;0,49;;;;;;;
CALM;U3;Atkasuk;1000/T;2000;43;70,45;-157,4;0,34;;;;;;;
CALM;U3;Atkasuk;1000/T;2001;40;70,45;-157,4;0,27;;;;;;;
CALM;U3;Atkasuk;1000/T;2002;42;70,45;-157,4;0,36;;;;;;;
CALM;U3;Atkasuk;1000/T;2003;37;70,45;-157,4;0,3;;;;;;;
CALM;U3;Atkasuk;1000/T;2004;59;70,45;-157,4;0,5;;;;;;;
CALM;U3;Atkasuk;1000/T;2005;47;70,45;-157,4;0,41;;;;;;;
CALM;U3;Atkasuk;1000/T;2006;47;70,45;-157,4;0,34;;;;;;;
CALM;U3;Atkasuk;1000/T;2007;46;70,45;-157,4;0,51;;;;;;;
CALM;U3;Atkasuk;1000/T;2008;49;70,45;-157,4;0,36;;;;;;;
CALM;U3;Atkasuk;1000/T;2009;54;70,45;-157,4;0,43;;;;;;;
CALM;U3;Atkasuk;1000/T;2010;49;70,45;-157,4;0,46;;;;;;;
CALM;U3;Atkasuk;1000/T;2011;50;70,45;-157,4;0,43;;;;;;;
CALM;U3;Atkasuk;1000/T;2012;50;70,45;-157,4;0,5;;;;;;;
CALM;U3;Atkasuk;1000/T;2013;58;70,45;-157,4;0,41;;;;;;;
CALM;U3;Atkasuk;1000/T;2014;52;70,45;-157,4;0,3;;;;;;;
CALM;U3;Atkasuk;1000/T;2015;54;70,45;-157,4;0,41;;;;;;;
CALM;U3;Atkasuk;1000/T;2016;56;70,45;-157,4;0,44;;;;;;;
CALM;U3;Atkasuk;1000/T;2017;53;70,45;-157,4;0,43;;;;;;;
CALM;U3;Atkasuk;1000/T;2018;51;70,45;-157,4;;;;;;;;
CALM;U3;Atkasuk;1000/T;2019;55;70,45;-157,4;;;;;;;;
CALM;U40A;Mentasta Fen;100/T;2009;51;62,55;-143,3666667;0,85;;;;;;;
CALM;U40A;Mentasta Fen;100/T;2010;58;62,55;-143,3666667;0,77;;;;;;;
CALM;U40B;Tanada Muskeg;100/T;2009;60;62,51666667;-143,3666667;0,72;;;;;;;
CALM;U40B;Tanada Muskeg;100/T;2010;70;62,51666667;-143,3666667;0,68;;;;;;;
CALM;U41;Farmers Loop;100;2005;58;65,46666667;-148,1166667;1,62;;;;;;;
CALM;U41;Farmers Loop;100;2006;54;65,46666667;-148,1166667;1,6;;;;;;;
CALM;U41;Farmers Loop;100;2007;57;65,46666667;-148,1166667;1,12;;;;;;;
CALM;U41;Farmers Loop;100;2008;57;65,46666667;-148,1166667;0,86;;;;;;;
CALM;U41;Farmers Loop;100;2009;53;65,46666667;-148,1166667;1,1;;;;;;;
CALM;U41;Farmers Loop;100;2010;57;65,46666667;-148,1166667;1,12;;;;;;;
CALM;U41;Farmers Loop;100;2011;57;65,46666667;-148,1166667;1,33;;;;;;;
CALM;U41;Farmers Loop;100;2012;57;65,46666667;-148,1166667;1,6;;;;;;;
CALM;U41;Farmers Loop;100;2013;55;65,46666667;-148,1166667;1,15;;;;;;;
CALM;U41;Farmers Loop;100;2014;59;65,46666667;-148,1166667;1,3;;;;;;;
CALM;U41;Farmers Loop;100;2015;56;65,46666667;-148,1166667;1,3;;;;;;;
CALM;U41;Farmers Loop;100;2016;62;65,46666667;-148,1166667;1,48;;;;;;;
CALM;U41;Farmers Loop;100;2017;60;65,46666667;-148,1166667;1,48;;;;;;;
CALM;U41;Farmers Loop;100;2018;62;65,46666667;-148,1166667;;;;;;;;
CALM;U41;Farmers Loop;100;2019;64;65,46666667;-148,1166667;;;;;;;;
CALM;U42;Kotlik;50/P/T;2009;51;63,02131;-163,5607;0,85;;;;;;;
CALM;U42;Kotlik;50/P/T;2010;47;63,02131;-163,5607;0,95;;;;;;;
CALM;U42;Kotlik;50/P/T;2011;48;63,02131;-163,5607;1,05;;;;;;;
CALM;U42;Kotlik;50/P/T;2012;56;63,02131;-163,5607;0,55;;;;;;;
CALM;U42;Kotlik;50/P/T;2013;52;63,02131;-163,5607;0,6;;;;;;;
CALM;U42;Kotlik;50/P/T;2014;52;63,02131;-163,5607;1,05;;;;;;;
CALM;U42;Kotlik;50/P/T;2016;68;63,02131;-163,5607;1,5;;;;;;;
CALM;U43;Emmonak;50/P/T;2009;63;62,78478;-164,52623;1,03;;;;;;;
CALM;U43;Emmonak;50/P/T;2010;51;62,78478;-164,52623;1,27;;;;;;;
CALM;U43;Emmonak;50/P/T;2011;58;62,78478;-164,52623;1,57;;;;;;;
CALM;U43;Emmonak;50/P/T;2012;60;62,78478;-164,52623;0,87;;;;;;;
CALM;U43;Emmonak;50/P/T;2013;67;62,78478;-164,52623;0,93;;;;;;;
CALM;U43;Emmonak;50/P/T;2014;63;62,78478;-164,52623;1,3;;;;;;;
CALM;U43;Emmonak;50/P/T;2016;78;62,78478;-164,52623;1,7;;;;;;;
CALM;U44;Chevak;50/P/T;2009;59;61,52786;-165,61778;0,55;;;;;;;
CALM;U44;Chevak;50/P/T;2010;47;61,52786;-165,61778;0,55;;;;;;;
CALM;U44;Chevak;50/P/T;2011;53;61,52786;-165,61778;0,55;;;;;;;
CALM;U44;Chevak;50/P/T;2013;61;61,52786;-165,61778;0,55;;;;;;;
CALM;U44;Chevak;50/P/T;2014;63;61,52786;-165,61778;0,55;;;;;;;
CALM;U45;Marshall;50/P/T;2009;56;61,87901;-162,05759;0,87;;;;;;;
CALM;U45;Marshall;50/P/T;2010;48;61,87901;-162,05759;0,87;;;;;;;
CALM;U45;Marshall;50/P/T;2011;50;61,87901;-162,05759;0,83;;;;;;;
CALM;U45;Marshall;50/P/T;2012;59;61,87901;-162,05759;0,83;;;;;;;
CALM;U45;Marshall;50/P/T;2013;53;61,87901;-162,05759;0,8;;;;;;;
CALM;U46;St.Mary's;50/P/T;2009;83;62,04755;-163,23412;1,1;;;;;;;
CALM;U46;St.Mary's;50/P/T;2010;66;62,04755;-163,23412;1,2;;;;;;;
CALM;U46;St.Mary's;50/P/T;2011;72;62,04755;-163,23412;1,1;;;;;;;
CALM;U46;St.Mary's;50/P/T;2012;72;62,04755;-163,23412;1;;;;;;;
CALM;U46;St.Mary's;50/P/T;2014;80;62,04755;-163,23412;1,2;;;;;;;
CALM;U46;St.Mary's;50/P/T;2015;82;62,04755;-163,23412;1,3;;;;;;;
CALM;U46;St.Mary's;50/P/T;2016;88;62,04755;-163,23412;1,8;;;;;;;
CALM;U47;Circle;50/P/T;2009;66;65,82819;-144,07843;1,2;;;;;;;
CALM;U47;Circle;50/P/T;2010;73;65,82819;-144,07843;1,08;;;;;;;
CALM;U47;Circle;50/P/T;2011;81;65,82819;-144,07843;1,27;;;;;;;
CALM;U47;Circle;50/P/T;2012;78;65,82819;-144,07843;1,38;;;;;;;
CALM;U47;Circle;50/P/T;2013;76;65,82819;-144,07843;1,25;;;;;;;
CALM;U47;Circle;50/P/T;2014;84;65,82819;-144,07843;1,42;;;;;;;
CALM;U48;Fort Yukon;50/P/T;2009;90;66,62076;-145,1035;1,13;;;;;;;
CALM;U48;Fort Yukon;50/P/T;2010;94;66,62076;-145,1035;1,24;;;;;;;
CALM;U48;Fort Yukon;50/P/T;2011;100;66,62076;-145,1035;1,34;;;;;;;
CALM;U48;Fort Yukon;50/P/T;2012;91;66,62076;-145,1035;1,61;;;;;;;
CALM;U48;Fort Yukon;50/P/T;2013;94;66,62076;-145,1035;1,29;;;;;;;
CALM;U48;Fort Yukon;50/P/T;2014;99;66,62076;-145,1035;1,76;;;;;;;
CALM;U48;Fort Yukon;50/P/T;2019;75;66,62076;-145,1035;;;;;;;;
CALM;U49;Hess Creek;100/P/T;2009;38;65,65724;-149,08443;0,8;;;;;;;
CALM;U49;Hess Creek;100/P/T;2010;46;65,65724;-149,08443;0,74;;;;;;;
CALM;U49;Hess Creek;100/P/T;2011;48;65,65724;-149,08443;0,88;;;;;;;
CALM;U49;Hess Creek;100/P/T;2012;47;65,65724;-149,08443;0,92;;;;;;;
CALM;U49;Hess Creek;100/P/T;2013;37;65,65724;-149,08443;0,86;;;;;;;
CALM;U49;Hess Creek;100/P/T;2014;51;65,65724;-149,08443;0,96;;;;;;;
CALM;U49;Hess Creek;100/P/T;2015;42;65,65724;-149,08443;1;;;;;;;
CALM;U49;Hess Creek;100/P/T;2016;48;65,65724;-149,08443;1,1;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;1997;31;70,36666667;-148,55;0,24;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;1998;34;70,36666667;-148,55;0,39;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;1999;33;70,36666667;-148,55;0,26;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2000;28;70,36666667;-148,55;0,23;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2001;29;70,36666667;-148,55;0,21;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2002;29;70,36666667;-148,55;0,24;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2003;29;70,36666667;-148,55;0,23;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2004;35;70,36666667;-148,55;0,24;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2005;27;70,36666667;-148,55;0,17;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2006;34;70,36666667;-148,55;0,24;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2007;27;70,36666667;-148,55;0,24;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2008;30;70,36666667;-148,55;0,24;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2009;25;70,36666667;-148,55;0,24;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2010;29;70,36666667;-148,55;0,3;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2011;29;70,36666667;-148,55;0,3;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2012;34;70,36666667;-148,55;0,39;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2013;35;70,36666667;-148,55;0,3;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2014;31;70,36666667;-148,55;0,26;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2015;37;70,36666667;-148,55;0,26;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2016;37;70,36666667;-148,55;0,3;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2017;37;70,36666667;-148,55;0,3;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2018;35;70,36666667;-148,55;0,3;;;;;;;
CALM;U4;West Dock 1 ha grid;100/T/B56;2019;37;70,36666667;-148,55;0,3;;;;;;;
CALM;U50;Galena;50/P/T;2009;39;64,7333;-156,78334;0,9;;;;;;;
CALM;U50;Galena;50/P/T;2010;44;64,7333;-156,78334;0,93;;;;;;;
CALM;U50;Galena;50/P/T;2011;51;64,7333;-156,78334;0,93;;;;;;;
CALM;U50;Galena;50/P/T;2012;51;64,7333;-156,78334;0,97;;;;;;;
CALM;U50;Galena;50/P/T;2013;46;64,7333;-156,78334;0,87;;;;;;;
CALM;U50;Galena;50/P/T;2014;60;64,7333;-156,78334;0,97;;;;;;;
CALM;U51;Eagle;50/P/T;2009;32;64,7777;-141,10954;1,1;;;;;;;
CALM;U51;Eagle;50/P/T;2010;65;64,7777;-141,10954;1,16;;;;;;;
CALM;U51;Eagle;50/P/T;2011;63;64,7777;-141,10954;1,32;;;;;;;
CALM;U51;Eagle;50/P/T;2012;52;64,7777;-141,10954;1,42;;;;;;;
CALM;U51;Eagle;50/P/T;2013;41;64,7777;-141,10954;1,34;;;;;;;
CALM;U51;Eagle;50/P/T;2014;51;64,7777;-141,10954;1,58;;;;;;;
CALM;U51;Eagle;50/P/T;2016;63;64,7777;-141,10954;1,68;;;;;;;
CALM;U51;Eagle;50/P/T;2017;46;64,7777;-141,10954;;;;;;;;
CALM;U51;Eagle;50/P/T;2018;48;64,7777;-141,10954;;;;;;;;
CALM;U51;Eagle;50/P/T;2019;53;64,7777;-141,10954;;;;;;;;
CALM;U52;Allakaket;50/P/T;2010;45;66,54491;-152,64539;0,78;;;;;;;
CALM;U52;Allakaket;50/P/T;2011;60;66,54491;-152,64539;0,78;;;;;;;
CALM;U52;Allakaket;50/P/T;2012;49;66,54491;-152,64539;0,83;;;;;;;
CALM;U52;Allakaket;50/P/T;2013;34;66,54491;-152,64539;0,7;;;;;;;
CALM;U52;Allakaket;50/P/T;2014;55;66,54491;-152,64539;0,75;;;;;;;
CALM;U53;Ruby;50/P/T;2010;53;64,73486;-155,48461;1,35;;;;;;;
CALM;U53;Ruby;50/P/T;2011;63;64,73486;-155,48461;1,35;;;;;;;
CALM;U53;Ruby;50/P/T;2012;66;64,73486;-155,48461;1,75;;;;;;;
CALM;U53;Ruby;50/P/T;2013;64;64,73486;-155,48461;1,2;;;;;;;
CALM;U53;Ruby;50/P/T;2014;66;64,73486;-155,48461;1,5;;;;;;;
CALM;U54;Nome Creek;50/P/T;2010;46;65,36988;-147,0609;0,82;;;;;;;
CALM;U54;Nome Creek;50/P/T;2011;50;65,36988;-147,0609;0,8;;;;;;;
CALM;U54;Nome Creek;50/P/T;2013;43;65,36988;-147,0609;0,8;;;;;;;
CALM;U54;Nome Creek;50/P/T;2014;43;65,36988;-147,0609;0,9;;;;;;;
CALM;U54;Nome Creek;50/P/T;2015;47;65,36988;-147,0609;0,86;;;;;;;
CALM;U54;Nome Creek;50/P/T;2016;53;65,36988;-147,0609;0,94;;;;;;;
CALM;U55;Arctic Village;50/P/T;2010;70;68,13013;-145,540066;0,71;;;;;;;
CALM;U55;Arctic Village;50/P/T;2011;69;68,13013;-145,540066;0,67;;;;;;;
CALM;U55;Arctic Village;50/P/T;2012;69;68,13013;-145,540066;0,66;;;;;;;
CALM;U55;Arctic Village;50/P/T;2013;62;68,13013;-145,540066;0,63;;;;;;;
CALM;U55;Arctic Village;50/P/T;2014;65;68,13013;-145,540066;0,64;;;;;;;
CALM;U55;Arctic Village;50/P/T;2016;55;68,13013;-145,540066;0,7;;;;;;;
CALM;U56;Venetie;50/P/T;2010;70;67,03829;-146,40263;1,37;;;;;;;
CALM;U56;Venetie;50/P/T;2011;72;67,03829;-146,40263;1,4;;;;;;;
CALM;U56;Venetie;50/P/T;2012;45;67,03829;-146,40263;1,49;;;;;;;
CALM;U56;Venetie;50/P/T;2013;66;67,03829;-146,40263;1,4;;;;;;;
CALM;U57;Nenana;50/P/T;2010;61;64,55446;-149,08339;0,93;;;;;;;
CALM;U57;Nenana;50/P/T;2011;59;64,55446;-149,08339;1,08;;;;;;;
CALM;U57;Nenana;50/P/T;2012;60;64,55446;-149,08339;1,2;;;;;;;
CALM;U57;Nenana;50/P/T;2013;60;64,55446;-149,08339;1;;;;;;;
CALM;U57;Nenana;50/P/T;2014;65;64,55446;-149,08339;1,28;;;;;;;
CALM;U57;Nenana;50/P/T;2015;59;64,55446;-149,08339;1,13;;;;;;;
CALM;U57;Nenana;50/P/T;2016;67;64,55446;-149,08339;1,4;;;;;;;
CALM;U58;Dot Lake;NA;2010;64;63,67475;-144,14597;1,4;;;;;;;
CALM;U58;Dot Lake;NA;2011;49;63,67475;-144,14597;1,35;;;;;;;
CALM;U58;Dot Lake;NA;2012;68;63,67475;-144,14597;1,75;;;;;;;
CALM;U58;Dot Lake;NA;2013;57;63,67475;-144,14597;1,35;;;;;;;
CALM;U5;West Dock 1 km grid;1000;1997;52;70,36666667;-148,5666667;0,24;;;;;;;
CALM;U5;West Dock 1 km grid;1000;1998;58;70,36666667;-148,5666667;0,39;;;;;;;
CALM;U5;West Dock 1 km grid;1000;1999;51;70,36666667;-148,5666667;0,26;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2000;46;70,36666667;-148,5666667;0,23;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2001;46;70,36666667;-148,5666667;0,21;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2002;48;70,36666667;-148,5666667;0,24;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2003;48;70,36666667;-148,5666667;0,23;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2004;54;70,36666667;-148,5666667;0,24;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2005;45;70,36666667;-148,5666667;0,17;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2006;53;70,36666667;-148,5666667;0,24;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2007;44;70,36666667;-148,5666667;0,24;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2008;47;70,36666667;-148,5666667;0,24;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2009;44;70,36666667;-148,5666667;0,24;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2010;46;70,36666667;-148,5666667;0,3;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2011;51;70,36666667;-148,5666667;0,3;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2012;52;70,36666667;-148,5666667;0,39;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2013;54;70,36666667;-148,5666667;0,3;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2014;48;70,36666667;-148,5666667;0,26;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2015;54;70,36666667;-148,5666667;0,26;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2016;55;70,36666667;-148,5666667;0,3;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2017;56;70,36666667;-148,5666667;0,3;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2018;52;70,36666667;-148,5666667;;;;;;;;
CALM;U5;West Dock 1 km grid;1000;2019;58;70,36666667;-148,5666667;;;;;;;;
CALM;U6;Deadhorse;100/T/B60;1997;65;70,16666667;-148,4666667;0,34;;;;;;;
CALM;U6;Deadhorse;100/T/B60;1998;70;70,16666667;-148,4666667;0,49;;;;;;;
CALM;U6;Deadhorse;100/T/B60;1999;71;70,16666667;-148,4666667;0,34;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2000;61;70,16666667;-148,4666667;0,33;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2001;62;70,16666667;-148,4666667;0,31;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2002;61;70,16666667;-148,4666667;0,33;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2003;61;70,16666667;-148,4666667;0,29;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2004;67;70,16666667;-148,4666667;0,39;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2005;56;70,16666667;-148,4666667;0,26;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2006;67;70,16666667;-148,4666667;0,33;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2007;58;70,16666667;-148,4666667;0,34;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2008;63;70,16666667;-148,4666667;0,33;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2009;58;70,16666667;-148,4666667;0,33;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2010;65;70,16666667;-148,4666667;0,41;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2011;63;70,16666667;-148,4666667;0,39;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2012;69;70,16666667;-148,4666667;0,49;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2013;72;70,16666667;-148,4666667;0,39;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2014;70;70,16666667;-148,4666667;0,31;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2015;73;70,16666667;-148,4666667;0,37;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2016;72;70,16666667;-148,4666667;0,4;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2017;72;70,16666667;-148,4666667;0,41;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2018;68;70,16666667;-148,4666667;;;;;;;;
CALM;U6;Deadhorse;100/T/B60;2019;73;70,16666667;-148,4666667;;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;1997;55;70,28333333;-148,8666667;0,3;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;1998;60;70,28333333;-148,8666667;0,4;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;1999;54;70,28333333;-148,8666667;0,3;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2000;47;70,28333333;-148,8666667;0,27;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2001;48;70,28333333;-148,8666667;0,26;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2002;50;70,28333333;-148,8666667;0,27;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2003;50;70,28333333;-148,8666667;0,24;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2004;58;70,28333333;-148,8666667;0,3;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2005;49;70,28333333;-148,8666667;0,21;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2006;56;70,28333333;-148,8666667;0,26;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2007;46;70,28333333;-148,8666667;0,3;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2008;51;70,28333333;-148,8666667;0,27;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2009;48;70,28333333;-148,8666667;0,26;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2010;49;70,28333333;-148,8666667;0,33;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2011;54;70,28333333;-148,8666667;0,3;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2012;56;70,28333333;-148,8666667;0,4;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2013;58;70,28333333;-148,8666667;0,33;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2014;49;70,28333333;-148,8666667;0,26;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2015;54;70,28333333;-148,8666667;0,3;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2016;57;70,28333333;-148,8666667;0,31;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2017;56;70,28333333;-148,8666667;0,31;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2018;51;70,28333333;-148,8666667;;;;;;;;
CALM;U7 A;Betty Pingo 1 km grid;1000/T;2019;53;70,28333333;-148,8666667;;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;1997;42;70,2835;-148,8928;0,33;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;1998;44;70,2835;-148,8928;0,46;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;1999;39;70,2835;-148,8928;0,34;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2000;37;70,2835;-148,8928;0,33;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2001;34;70,2835;-148,8928;0,3;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2002;37;70,2835;-148,8928;0,31;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2003;37;70,2835;-148,8928;0,27;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2004;42;70,2835;-148,8928;0,36;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2005;35;70,2835;-148,8928;0,24;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2006;40;70,2835;-148,8928;0,33;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2007;32;70,2835;-148,8928;0,34;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2008;34;70,2835;-148,8928;0,33;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2009;32;70,2835;-148,8928;0,31;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2010;34;70,2835;-148,8928;0,4;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2011;36;70,2835;-148,8928;0,37;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2012;40;70,2835;-148,8928;0,47;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2013;43;70,2835;-148,8928;0,39;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2014;35;70,2835;-148,8928;0,3;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2015;39;70,2835;-148,8928;0,34;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2016;41;70,2835;-148,8928;0,39;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2017;41;70,2835;-148,8928;0,36;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2018;35;70,2835;-148,8928;;;;;;;;
CALM;U7 B;Betty Pingo MNT;100;2019;44;70,2835;-148,8928;;;;;;;;
CALM;U7 C;Betty Pingo WET;100;1997;41;70,275;-148,919;0,36;;;;;;;
CALM;U7 C;Betty Pingo WET;100;1998;46;70,275;-148,919;0,49;;;;;;;
CALM;U7 C;Betty Pingo WET;100;1999;42;70,275;-148,919;0,37;;;;;;;
CALM;U7 C;Betty Pingo WET;100;2000;41;70,275;-148,919;0,36;;;;;;;
